"1970","Aleksander Sołżenicyn","Krąg pierwszy. T. II","Powieść Aleksandra Sołżenicyna. Zamknięte środowisko więźniów zatrudnionych w instytucie badawczym (szaraszce) symbolizuje społeczeństwo rosyjskie."
"1970","Władysław Bieńkowski","Kryzys rolnictwa, czy kryzys polityki rolnej? (Z dodatkiem „Katechizmu rolniczego”)","Tom wydany w serii Dokumenty. Nowa analiza „błędów i wypaczeń”systemu, tym razem dotycząca polityki rolnej w PRL oraz jej realnych następstw i zagrożeń."
"1970","Edward Goskrzyński","List do emigranta","Rzeczowa analiza sytuacji w Polsce na przełomie lat 60 i 70-tych. Autor formułuje także postulaty wobec emigracji i zarys wspólnego działania z Krajem."
"1970","Juliusz Mieroszewski","Modele i praktyka","Zbiór artykułów poświęconych głównie tematom politycznym pióra jednego z najważniejszych współpracowników „Kultury” i "wyraziciela" myśli Jerzego Giedroycia na jej łamach."
"1970","Witold Gombrowicz","Pornografia. (Dzieła zebrane, tom III)","Trzeci tom Dzieł zebranych Witolda Gombrowicza to wznowienie „Pornografii”, wydanej przez Instytut Literacki w 1959 r."
"1970","Witold Gombrowicz","Trans-atlantyk. (Dzieła zebrane, tom II)","Drugi tom Dzieł zebranych Gombrowicza to wznowienie powieści Trans-atlantyk, wydanej przez Instytut Literacki w 1953 r."
"1970","","Znasz-li ten kraj?","Kolejny tom serii Dokumenty, zawierający zbiór artykułów prasowych powstałych w Polsce, za pomocą który Redaktor w dość przewrotny sposób chciał przedstawić życie codzienne w PRL."
"1970","JAN KOWALIK","»KULTURA«",""
"1970","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1970","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1970","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1970","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1970","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1970","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1971","Tomasz Staliński","Cienie w pieczarze","Kolejna powieść autora książki „Widziane z góry”, której tematem jest inteligencja w Kraju. Autor opisuje wewnętrzną walkę bohatera ze swoim nonkonformizmem i biernością postawy wobec otaczającej go komunistycznej rzeczywistości."
"1971","Władysław Bieńkowski","Drogi wyjścia","Bieńkowski – polityk, socjolog, minister oświaty PRL pod koniec lat 50-tych, autor cenionych książek o PRL-u – zastanawia się nad możliwymi drogami wyjścia z kryzysu gospodarczego."
"1971","Witold Gombrowicz","Dziennik (I) 1953-1956. (Dzieła zebrane, tom VI)","Szósty tom Dzieł zebranych Gombrowicza to wznowienie pierwszej części Dziennika, pisanego za namową i pomysłem Jerzego Giedroycia."
"1971","Witold Gombrowicz","Dziennik (II) 1957-1961. (Dzieła zebrane, tom VII).","Siódmy tom Dzieł zebranych Witolda Gombrowicza to wznowienie drugiej części jego Dziennika, spisywanego za namową Redaktora."
"1971","Witold Gombrowicz","Dziennik (III) 1961-1966. (Dzieła zebrane, tom VIII)","Ósmy tom Dzieł zebranych Witolda Gombrowicza to wznowienie trzeciej części jego Dziennika, którego pomysłodawcą był Jerzy Giedroyc."
"1971","Jerzy Stempowski","Od Berdyczowa do Rzymu","Wybór dzienników podróży wybitnego eseisty i humanisty, Jerzego Stempowskiego z okresu przed- i powojennego, znanego z Notatnika Niespiesznego Przechodnia."
"1971","Aleksander Sołżenicyn","Oddział chorych na raka","Opisując oddział w łagrze, gdzie zmagał się z chorobą nowotworową, Sołżenicyn tworzy jednocześnie metaforę systemu totalitarnego."
"1971","Danuta Irena Bieńkowska","Pieśń suchego języka. Poezje","Pierwszy tomik wierszy poetki i historyka literatury polskiej i folklorystki na łamach wydawnictwa Instytutu Literackiego."
"1971","Bogdan Czaykowski","Point-no-point. Poezje.","Tom poezji wieloletniego współpracownika „Kultury” i promowanego przez Redaktora poety emigracyjnego, osiadłego i tworzącego w Kanadzie."
"1971","","Poznań 1956–Grudzień 1970","Kolejny tom z serii Dokumenty zawiera opracowania i kalendaria dotyczące wydarzeń poznańskich z 1956 roku i grudniowych w 1970."
"1971","","Rewolta szczecińska i jej znaczenie","Pełny tekst 9-ciogodzinnego spotkania Gierka z załogą stoczni w Szczecinie w styczniu 1971 r., opatrzony komentarzami i aneksem."
"1971","Janusz Szpotański","Satyra podziemna","Poematy satyryczne kursujące po Polsce: „Cisi i gęgacze”, „Targowica czyli Opera Gnoma”, „Ballada o Łupaszce” oraz „Rozmowa w kartoflarni” autora najbardziej prześmiewczych utworów wymierzonych we władze PRL."
"1971","Władysław Bieńkowski","Socjologia klęski. Dramat gomułkowskiego czternastolecia","Komentarz i analiza rządów Gomułki, pióra jednego z najpierw uczestników i współtwórców, a później najwnikliwszych krytyków władzy ludowej."
"1971","Witold Gombrowicz","Teatr. (Dzieła zebrane, tom V)","Piąty tom Dzieł zebranych Gombrowicza to wznowienie trzech dramatów – „Ślubu”, „Operetki” i „Iwony, księżniczki Burgunda”."
"1971","JAN KOWALIK","»KULTURA«",""
"1971","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1971","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1971","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1971","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1971","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1971","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1972","Danuta Mostwin","Ja za wodą, ty za wodą...","Powieść z życia emigracji powojennej w Stanach Zjednoczonych, z życia PRL-owskich stypendystów w USA oraz środowisk polonijnych."
"1972","Aleksander Sołżenicyn","Krąg pierwszy. T. I","Wznowienie powieści wydanej jako tom 187 cz.1 Biblioteki „Kultury” z roku 1970, traktującej o środowisku więźniów radzieckich, jako ilustracji całego rosyjskiego społeczeństwa."
"1972","Aleksander Sołżenicyn","Krąg pierwszy. T. II","Wznowienie powieści wydanej jako tom 187 cz.2 Biblioteki „Kultury” z roku 1970, traktującej o środowisku więźniów radzieckich, jako ilustracji całego rosyjskiego społeczeństwa."
"1972","Leszek Kołakowski","Obecność mitu","Dziewięć erudycyjnych, filozoficznych esejów Leszka Kołakowskiego poświęconych roli mitu w myśleniu i świadomości współczesnej jednostki."
"1972","Witold Gombrowicz","Opowiadania. (Dzieła zebrane, tom IX)","Dziewiąty tom Dzieł zebranych Witolda Gombrowicza to wznowienie rozlicznych opowiadań, publikowanych przez lata m.in. w „Kulturze” oraz innych wydawnictwach emigracyjnych."
"1972","Czesław Miłosz","Prywatne obowiązki","Retrospektywny wybór tekstów poety i eseisty, poprzedzony wstępem autora. Oprócz tekstów autorskich tom zawiera przekłady i ogólnoliterackie refleksje wsparte ciągłym poszukiwaniem własnej tożsamości literackiej przez autora."
"1972","Tomasz Staliński","Romans zimowy","Trzecia wydana w Bibliotece „Kultury” powieść ukrywającego się pod pseudonimem Stefana Kisielewskiego, zawierająca przede wszystkim krytykę "małego realizmu" za czasów Gomułki."
"1972","","Sąd orzekł...","Tom serii Dokumenty zawiera materiały dotyczące najgłośniejszych procesów politycznych w PRL: m.in. Hanny Rewskiej, Modzelewskiego i Kuronia, „Ruchu” i „Taterników”."
"1972","Andrzej Chciuk","Wizyta w Izraelu","Wrażenia z niedawnej podróży Autora (emigranta w Australii), który poprzez Drohobycz swojego dzieciństwa odkrywa współczesny Izrael."
"1972","JAN KOWALIK","»KULTURA«",""
"1972","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1972","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1972","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1972","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1972","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1972","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1973","Marek Hłasko","Cmentarze. – Następny do raju.","Wznowienie tomu opowiadań Marka Hłaski, jednego z najgłośniejszych uciekinierów PRL, o problematyce politycznej i obyczajowej."
"1973","Kazimierz Orłoś","Cudowna melina. Powieść","Orłoś, krajowy pisarz, dziennikarz i prawnik przedstawia w swojej powieści krytyczne spojrzenie na PRL-owskie elity. Najważniejsza powieść w dorobku autora."
"1973","Adam Krzyżanowski","Dzieje Polski","Dzieje 20-lecia Polski Niepodległej, szczegółowo naświetlające przygotowania Stalina i Hitlera do rozbioru Polski, przedstawione przez znanego ekonomistę i profesora UJ."
"1973","Gustaw Herling-Grudziński","Dziennik pisany nocą (1971-1972)","Pierwszy tom zbierający wydawane na łamach „Kultury” wyimki z dziennika Herlinga-Grudzińskiego, którego główne tematy oscylowały wokół systemu komunistycznego, społeczeństwa w takim ustroju i kondycji Polski na tym tle."
"1973","Maria Hirszowicz","Komunistyczny Lewiatan","Wnikliwa analiza biurokracji komunistycznej, jej ugruntowania i zasięgu wpływu, opracowana przez znaną socjolożkę."
"1973","Aleksander Sołżenicyn","Oddział chorych na raka","Wznowienie powieści wydanej po raz pierwszy jako tom 203 Biblioteki „Kultury”."
"1973","Marek Hłasko","Opowiadania","Wznowienie pierwszego emigracyjnego tomu opowiadań Marka Hłaski, pisanych jeszcze w kraju jak i po ucieczce z PRL."
"1973","","Przeciw niewolnictwu. Głos wolnej Rosji","Teksty pisarzy rosyjskich i polskich o wolności obywateli radzieckich oraz o sytuacji i możliwościach społeczeństwa rosyjskiego. Z przedmową Leszka Kołakowskiego."
"1973","Witold Gombrowicz","Varia. (Dzieła zebrane, tom X)","Ostatni tom ,,Dzieł zebranych” zawiera całą przedwojenną twórczość Gombrowicza wraz z powieścią pt. „Opętani”."
"1973","","Wymiar sprawiedliwości w PRL","Zbiór tekstów, wydany w serii Dokumenty, traktujący o funkcjonowaniu wymiaru sprawiedliwości w Polsce Ludowej. Zawiera apele, listy otwarte i dokumenty sądowe."
"1973","Władysław Żeleński","Zabójstwo ministra Pierackiego","Władysław Żeleński - prawnik i bratanek Boya - w swej książce mówi o zabójstwie sanacyjnego ministra spraw wewnętrznych, Bronisława Pierackiego, o jego tle i znaczeniu."
"1973","Włodzimierz Odojewski","Zasypie wszystko, zawieje...","Powieść historyczna poświęcona losom polskich Kresów pod koniec II wojny światowej oraz problematyce stosunków Polski z jej wschodnimi sąsiadami."
"1973","JAN KOWALIK","»KULTURA«",""
"1973","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1973","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1973","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1973","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1973","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1973","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1974","Aleksander Sołżenicyn","Archipelag GUŁag. 1918-1956. Próba analizy literackiej","Tomy I i II. Dzieło jest wymownym świadectwem zbrodniczego działania komunistycznego systemu komunistycznego, jednym z najbardziej znamiennych i najważniejszych dokumentów traktujących na ten temat."
"1974","Czesław Miłosz","Gdzie wschodzi słońce i kędy zapada","Poemat dygresyjny Miłosza, przez wielu badaczy oceniany jako jego najlepsze i najważniejsze dzieło, które Julia Hartwig określa jako opus magnum noblisty."
"1974","Bogdan Madej","Piękne kalalie albo dojrzewanie miłości","Powieść autora z Polski, który otrzymał w kraju naganę: „za napisanie książki o wielkiej szkodliwości społecznej”, stanowiąc swoistą parodię ustroju politycznego i toczącego się życia codziennego."
"1974","","Powszechna Deklaracja Praw Człowieka","Powszechna Deklaracja Praw Człowieka w językach: polskim, białoruskim, czeskim, litewskim, rosyjskim, słowackim i ukraińskim."
"1974","Tomasz Staliński","Śledztwo","Powieść o wydarzeniach z lat 1970/71 oparta na dzienniku reportera Roberta Jarockiego napisana przez Stefana Kisielewskiego (ps. Tomasz Staliński), konsekwentnie publikującego swoje powieści na łamach Instytutu Literackiego."
"1974","Michel (or Mikhail)  Heller","Świat obozów koncentracyjnych a literatura sowiecka","Autor przedstawia historię oraz znaczenie obozów koncentracyjnych dla Rosji sowieckiej."
"1974","Jacek Bierezin","Wam. Poezje","Tom wierszy wycofany z druku przez cenzurę. Autorem jest opozycjonista, członek KOR, internowany w czasie stanu wojennego."
"1974","JAN KOWALIK","»KULTURA«",""
"1974","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1974","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1974","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1974","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1974","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1974","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1975","Aleksander Sołżenicyn","Archipelag GUŁag 1918–1956. Próba analizy literackiej","T. III i IV. Dzieło jest wymownym świadectwem zbrodniczego działania komunistycznego systemu komunistycznego, jednym z najbardziej znamiennych i najważniejszych dokumentów traktujących na ten temat."
"1975","Maria Danilewicz Zielińska","Bibliografia „Kultura” (1958-1973), „Zeszyty Historyczne” (1962-1973), działalność wydawnicza (1959-1973)","Dalszy ciąg pracy podjętej przez Jana Kowalika."
"1975","Marek Tarniewski","Ewolucja czy rewolucja","Marek Tarniewski, a raczej ukrywający się pod pseudonimem Jakub Karpiński analizuje system, omawia zagadnienie elitaryzmu władzy PRL-u i świadomości społecznej."
"1975","Andriej Sacharow","Mój kraj i świat","Apel rosyjskiego fizyka atomowego poświęcony sytuacji politycznej Rosji i jej znaczeniu dla całego cywilizowanego świata. Praca gromadzi informacje na temat stosunków międzynarodowych Rosji w latach 70."
"1975","Stefan Korboński","Polskie państwo podziemne. Przewodnik po podziemiu z lat 1939-1945.","Wspomnienia spisane przez szefa Kierownictwa Walki Cywilnej i ostatniego delegata rządu RP na Kraj, książka doskonale udokumentowana i w tej chwili już słynna, jeśli chodzi o tę tematykę."
"1975","JAN KOWALIK","»KULTURA«",""
"1975","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1975","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1975","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1975","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1975","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1975","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1976","Leszek Kołakowski","Główne nurty marksizmu. Powstanie – rozwój – rozkład.","Tom I. Książka jest podsumowaniem ewolucji doktryny marksistowskiej w czasach życia jej twórców i jedną z najbardziej zaawansowanych prac na ten temat w latach 70-tych."
"1976","Tomasz Staliński","Ludzie w akwarium. Powieść","Powieść Stefana Kisielewskiego (pseud. Tomasz Staliński) rozgrywa się we współczesnej Warszawie. Daje przekrój środowisk społeczno-politycznych, a także porusza problemy emigracyjne."
"1976","Juliusz Mieroszewski","Materiały do refleksji i zadumy","Wybór artykułów Juliusza Mieroszewskiego ukazujących się na łamach „Kultury” w latach 1971-1976, poświęconych bieżącej polityce, sprawom międzynarodowym oraz kwestii Polski na arenie międzynarodowej."
"1976","Witold Sułkowski","Szkoła zdobywców","Tom prozy poetyckiej jednego z najciekawszych poetów „nowej fali”, którego publikację w kraju zablokowała cenzura."
"1976","Stanisław Swianiewicz","W cieniu Katynia","Książka napisana przez jeńca obozu w Kozielsku. Autor łączy wspomnienia z analizą politycznego znaczenia zbrodni katyńskiej. Swianiewicz, jako jeden z pierwszych wskazywał, gdzie należy szukać informacji o tej zbrodni."
"1976","JAN KOWALIK","»KULTURA«",""
"1976","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1976","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1976","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1976","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1976","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1976","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1977","Leszek Kołakowski","Główne nurty marksizmu. Powstanie – rozwój – rozkład","Tom II. Książka jest podsumowaniem ewolucji doktryny marksistowskiej w czasach życia jej twórców i jedną z najbardziej zaawansowanych prac na ten temat w latach 70-tych. Tom II poświęcony jest czasom II Międzynarodówki."
"1977","Stanisław Barańczak","Ja wiem, że to niesłuszne. Wiersze z lat 1975-1976","Tom III serii „Bez cenzury”. Zbiór zawiera poezje Stanisława Barańczaka, najbardziej znanego poety Nowej Fali, czyli tzw. Pokolenia 68'."
"1977","Adam Michnik","Kościół, lewica, dialog","Zbiór esejów, traktujących o zawiłościach relacji laickiej lewicy z jedną z najważniejszych polskich instytucji i „ostoi polskości" PRL."
"1977","Marek Tarniewski","Krótkie spięcie. (Marzec 1968)","Kolejny tom serii "Dokumenty". Wydarzenia z marca ‘68 roku opisane przez Jakuba Karpińskiego (pseud. Marek Tarniewski), ich uczestnika, obserwowane okiem z perspektywy historyczno-socjologicznej."
"1977","Wiktor Woroszylski","Literatura","Powieść poświęcona losom pisarza w Polsce Ludowej, rodzaj pamiętnika autora, który był jedną z czołowych postaci formacji zwanej popularnie "pryszczatymi"."
"1977","Bogdan Madej","Maść na szczury","Seria „Bez cenzury”. Opowiadania opisujące rzeczywistość PRL, w przejaskrawiony, ale niepozbawiony realizmu sposób. Treści uniwersalne przekazane są tu w pozornie błahej i ironicznej formie."
"1977","Wacław Solski","Moje wspomnienia","Wspomnienia uczestnika rewolucji październikowej. Autor opowiada o młodzieńczym okresie zaangażowania w komunizm. Książka jest ważnym dokumentem historycznym."
"1977","","Ruch oporu","Dokumenty z lat 1976-1977. Komitet Obrony Robotników – Powołanie Komisji Sejmowej. – Zażalenia i szykany. – Kościół – Na Zachodzie – O naprawie Rzeczypospolitej. – Sąsiedzi (Czechosłowacja). – Różne."
"1977","Aniela Steinsbergowa","Widziane z ławy obrończej","Seria „Bez cenzury”. Relacje z procesów politycznych w PRL spisane przez założycielkę Komitetu Obrony Robotników."
"1977","Witold Gombrowicz","Wspomnienia polskie. – Wędrówki po Argentynie","Publikowane po raz pierwszy dwa teksty odnalezione po śmierci autora. Kluczowe, jak zaznaczają krytycy Gombrowicza, do zrozumienia całej jego twórczości."
"1977","Czesław Miłosz","Ziemia Ulro","Zbiór esejów poświęconych ówczesnej kulturze i sztuce. Szkice stanowią swoistą krytykę współczesnej autorowi literatury, o której sam pisał, że darzy ją "stopniowo coraz większą nieufnością"."
"1977","JAN KOWALIK","»KULTURA«",""
"1977","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1977","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1977","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1977","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1977","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1977","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1978","Aleksander Sołżenicyn","Archipelag GUŁag. 1918-1956. Próba analizy literackiej","Tomy V, VI, VII Dzieło jest wymownym świadectwem zbrodniczego działania komunistycznego systemu komunistycznego, jednym z najbardziej znamiennych i najważniejszych dokumentów traktujących na ten temat."
"1978","Julian Wołoszynowski","Było tak","Wznowienie napisanej w 1935 r. literackiej historii Polski, autora niemal zapomnianego współcześnie, uważanego za prekursora twórczości kresowej."
"1978","Maria Czapska","Czas odmieniony","Dalszy ciąg „Europy w rodzinie”, w którym Maria Czapska (siostra Józefa Czapskiego) opisuje losy swoje i rodziny w czasie I wojny światowej i rewolucji rosyjskiej."
"1978","Leszek Kołakowski","Główne nurty marksizmy. Powstanie – rozwój – rozkład","Tom III. Książka jest podsumowaniem ewolucji doktryny marksistowskiej w czasach życia jej twórców i jedną z najbardziej zaawansowanych prac na ten temat w latach 70-tych. Tom III obejmuje rozwój i rozpad marksistowskiego dziedzictwa od końca II wojny światowej."
"1978","Ryszard Krynicki","Nasze życie rośnie. Wiersze","Tomik jednego z najwybitniejszych poetów „Nowej fali”, którego wydanie w Polsce Ludowej uniemożliwiła cenzura, głównie ze względu na zawartą w poetyckiej formie formie buntu, przeciwko zastanemu momentowi historii."
"1978","Kazimierz Brandys","Nierzeczywistość","Powieść poświęcona polskiej rzeczywistości lat 70., widzianej oczyma inteligenta – reżysera teatralnego. Jest to niejako także próba rozliczenia swojej obecności w życiu publicznym w PRL."
"1978","","PPN – Polskie Porozumienie Niepodległościowe","Wybór artykułów napisanych przez członków inicjatywy, która otwarcie wyrażała nadzieję na suwerenność Polski i która jawnie definiowała swój cel polityczny, jako niepodległość państwa polskiego."
"1978","Władysław Bieńkowski","Socjalizm po 60 latach","Historia systemu socjalistycznego napisana w 60-lecie rewolucji październikowej. Książka zawiera swoistą analizę "dokonań" oraz stanowi swoistą klamrę historyczną dla ustroju w Rosji sowieckiej."
"1978","Maria Danilewicz Zielińska","Szkice o literaturze emigracyjnej","Danilewicz Zielińska w swoich szkicach zaprezentowała całą panoramę autorów emigracyjnych i ich dzieł, które ukazały się przede wszystkim w latach wojennych i krótko po wojnie."
"1978","Władysław Gnomacki","Towarzysz Szmaciak czyli wszystko dobre, co się dobrze kończy","Poemat satyryczny Janusza Szpotańskiego (pseud. Władysław Gnomacki), to w głównej mierze bardzo przejaskrawiona pochwała życie w PRL. Książka uznana została za kwintesencję pisarskiej działalności Szpotańskiego."
"1978","Maria Danilewicz Zielińska","Wspomnienia o Bibliotece Narodowej w Warszawie","Opowieść o dekadzie pracy autorki w Bibliotece Narodowej oraz jej wkładzie w działalność i jej funkcjonowanie."
"1978","Jacek Kuroń","Zasady ideowe","Esej jest podsumowaniem wartości wyznawanych przez Jacka Kuronia, wieloletniego działacza opozycyjnego, współautora "Listu otwartego do partii", również drukowanego przez Jerzego Giedroycia."
"1978","JAN KOWALIK","»KULTURA«",""
"1978","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1978","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1978","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1978","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1978","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1978","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1979","George Orwell","1984","Wznowienie powieści wydanej przez Instytut Literacki w 1953 roku - najsłynniejszej powieści Orwella - futurystycznej antyutopii opartej na politycznej symbolice. Tłumaczył Juliusz Mieroszewski."
"1979","Czesław Miłosz","Dolina Issy. Powieść","Zainspirowana wspomnieniami własnymi autora powieść o życiu na litewskiej wsi lat 20. XX wieku osadzonej na kanwie wydarzeń z dzieciństwa."
"1979","Stanisław Barańczak","Etyka i poetyka","Zbiór esejów, w których poeta, należący do Pokolenia 68' i tzw, Nowej Fali, rozważa możliwość sprzeciwienia się złu za pomocą literatury."
"1979","Jerzy Bartecki","Gospodarka na manowcach","Omówienie polskiej gospodarki z uwzględnieniem problemów mieszkaniowych, żywnościowych czy kontaktów z zagranicą z uwagami na marginesie Pawła Tenczyńskiego. Przedruk publikacji PPN."
"1979","Czesław Miłosz","Ogród nauk","Zbiór esejów o najważniejszych dla Miłosza twórcach m. in. o Blake'u, Mickiewiczu czy Dostojewskim, druga część to antologia ulubionych przekładów (Whitmana, Baudelaire’a, Mertona i innych)."
"1979","Marek Tarniewski","Porcja wolności. (Październik 1956)","Książka Jakuba Karpińskiego (pseud. Marek Tarniewski) poświęcona wydarzeniom Października 1956 roku, analizuje jego genezę, zakres oddziaływania i znaczenie."
"1979","Bronisław Krzyżanowski","Wileński matecznik, 1939-1944","Wspomnienia z wileńskiego ruchu oporu spisane przez żołnierza Armii Krajowej, wieloletniego posła na sejm II RP."
"1979","JAN KOWALIK","»KULTURA«",""
"1979","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1979","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1979","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1979","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1979","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1979","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1980","Antoni T. Rekulski","Czy drugi Katyń?","Tekst poświęcony sprawie oficerów zaginionych w obozie w Starobielsku. Tom zawiera fotografie i przedmowę "Wspomnień starobielskich" Józefa Czapskiego."
"1980","Czesław Miłosz","Dolina Issy. (Dzieła zbiorowe, tom V)","Wznowienie związane z Nagrodą Nobla dla Miłosza. Zainspirowana wspomnieniami własnymi autora powieść o życiu na litewskiej wsi lat 20. XX wieku. Sfilmowana przez Tadeusza Konwickiego w 1982 roku."
"1980","Gustaw Herling-Grudziński","Dziennik pisany nocą (1973-1979)","Drugi tom gromadzący wydawane na łamach „Kultury” wyimki z dziennika Gustawa Herlinga-Grudzińskiego."
"1980","","Głos","Kolejny tom serii "Dokumenty". Wybór artykułów z niezależnego miesięcznika społeczno-politycznego ukazującego się w Polsce poza cenzurą."
"1980","","Jak z tego wyjść? (Opracowanie wyników ankiety)","Kolejny tom z serii "Dokumenty". Druga część „Raportu o stanie Rzeczypospolitej i drogach do jej naprawy” opracowana przez członków Konwersatorium „Doświadczenie i Przyszłość”."
"1980","Janina Kowalska, Hanna Świderska","Pogranicze","Powieść Hanny Świderskiej (pseud. Janina Kowalska) poświęcona początkom polskiej powojennej emigracji do Wielkiej Brytanii."
"1980","Czesław Miłosz","Prywatne obowiązki. (Dzieła zbiorowe, tom VII)","Wznowienie związane z Nagrodą Nobla dla Miłosza. Retrospektywny wybór tekstów poety i eseisty, poprzedzony wstępem autora. Oprócz tekstów autorskich tom zawiera przekłady i ogólnoliterackie refleksje wsparte ciągłym poszukiwaniem własnej tożsamości literackiej przez autora."
"1980","","Raport o stanie narodu i PRL","Publikacja wydana w ramach serii "Dokumenty". Tom zawiera analizy i wywiady dotyczące stanu Polski Ludowej na przełomie lat 70. i 80."
"1980","Czesław Miłosz","Rodzinna Europa. (Dzieła zbiorowe, tom VI)","Wznowienie związane z Nagrodą Nobla dla Miłosza. Retrospektywna podróż autora od młodości po lata 60., swoista kontynuacja „Doliny Issy”. Opowieść o swoistości wschodnioeuropejskiej tożsamości i jej kulturowej odmienności."
"1980","Zofia Romanowiczowa","Skrytki","Powieść Zofii Romanowiczowej, więźnia obozy w Ravensbruck, za którą autorka została nagrodzona Nagrodą Związku Pisarzy Polskich na Obczyźnie."
